Timestamp,BRANCH,ZIP CODE,Size,Number of PACKS OF DIAPERS distributed,Size.1,Number of PACKS OF DIAPERS distributed.1,Size.2,Number of PACKS OF DIAPERS distributed.2,Number of FLOW KITS distributed,Number of REUSABLE FLOW KITS distributed,Do you want to record distribution statistics?,Are you submitting statistics or enrolling a new diaper patron?
10/23/2025 13:27:56,FV,63031,,,,,,,1.0,,,Statistics (Diapers + Flow Kits)
10/23/2025 13:28:09,WR,63125,6,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/23/2025 13:40:42,NB,63121,6,1.0,6,1.0,,,1.0,,,Statistics (Diapers + Flow Kits)
10/23/2025 14:03:57,NB,63107,5,1.0,5,1.0,,,,,,Statistics (Diapers + Flow Kits)
10/23/2025 15:07:08,FV,63135,,,,,,,2.0,,,Statistics (Diapers + Flow Kits)
10/23/2025 16:34:30,FV,63031,5,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/23/2025 16:59:50,GG,63134,4,1.0,,,,,1.0,,Yes,NEW ENROLLMENT - Diapers
10/23/2025 17:13:20,PV,63114,,,,,,,2.0,,,Statistics (Diapers + Flow Kits)
10/23/2025 17:51:02,PV,63137,,,,,,,,,No,NEW ENROLLMENT - Diapers
10/24/2025 8:19:33,,63121,5,1.0,2T,,,1.0,,,,Statistics (Diapers + Flow Kits)
10/24/2025 8:33:10,WR,63123,2T,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
10/24/2025 8:53:26,PV,63043,6,1.0,,,,,2.0,,Yes,NEW ENROLLMENT - Diapers
10/24/2025 8:55:11,PV,63043,5,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
10/24/2025 8:56:43,FV,63137,5,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
10/24/2025 10:23:28,PV,63114,6,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
10/24/2025 10:24:22,PV,63114,N,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
10/24/2025 10:53:49,NB,63114,6,1.0,6,1.0,,2.0,,,,Statistics (Diapers + Flow Kits)
10/24/2025 11:58:17,FV,63033,5,2.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
10/24/2025 12:45:12,FV,63136,3,1.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
10/24/2025 12:52:32,WR,63123,6,1.0,,,,1.0,,,,Statistics (Diapers + Flow Kits)
10/24/2025 13:02:44,FV,63147,5,1.0,3,1.0,,,1.0,,Yes,NEW ENROLLMENT - Diapers
10/24/2025 13:03:19,FV,63147,,,,,,,,,No,NEW ENROLLMENT - Diapers
10/24/2025 14:10:02,FV,63033,3,3.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/24/2025 14:22:07,FV,63042,4,1.0,1,1.0,,,,,Yes,NEW ENROLLMENT - Diapers
10/24/2025 14:35:09,NB,63135,3,1.0,3,1.0,3,1.0,,,Yes,NEW ENROLLMENT - Diapers
10/24/2025 14:36:49,NB,63135,,,,,,,,,Yes,NEW ENROLLMENT - Diapers
10/24/2025 14:53:04,NB,63135,,,,,,,,,Yes,NEW ENROLLMENT - Diapers
10/24/2025 14:54:28,NB,63135,,,,,,,,,Yes,NEW ENROLLMENT - Diapers
10/24/2025 15:05:24,FV,63131,,,,,,,2.0,,,Statistics (Diapers + Flow Kits)
10/24/2025 15:16:47,WR,63125,5,1.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
10/24/2025 15:27:37,WR,63125,5,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
10/24/2025 15:36:38,WR,63123,4,1.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
10/24/2025 15:48:33,FV,63031,,,,,,,1.0,,,Statistics (Diapers + Flow Kits)
10/24/2025 16:01:07,WR,63123,,,,,,,1.0,,,Statistics (Diapers + Flow Kits)
10/25/2025 8:39:34,FV,63376,6,1.0,6,1.0,,,1.0,,,Statistics (Diapers + Flow Kits)
10/25/2025 8:50:16,WR,63123,4,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/25/2025 8:51:12,GG,63021,4,1.0,,,,,2.0,,,Statistics (Diapers + Flow Kits)
10/25/2025 9:37:47,WR,63123,2T,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/25/2025 10:30:47,PV,63132,6,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/25/2025 10:31:40,WR,63116,1,1.0,,,,,1.0,,Yes,NEW ENROLLMENT - Diapers
10/25/2025 10:41:39,WR,63128,4,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/25/2025 10:49:56,PV,63021,6,1.0,6,1.0,,,,,,Statistics (Diapers + Flow Kits)
10/25/2025 11:21:49,FV,63135,4,1.0,N,1.0,,,,,Yes,NEW ENROLLMENT - Diapers
10/25/2025 11:53:27,PV,63130,4,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/25/2025 11:56:34,WR,63125,4,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/25/2025 14:06:40,WR,63116,2,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
10/25/2025 14:09:37,WR,63116,6,1.0,,,,1.0,,,Yes,NEW ENROLLMENT - Diapers
10/25/2025 15:08:22,NB,63104,3,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/25/2025 15:09:00,NB,63074,3,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/25/2025 15:13:29,WR,63111,6,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/25/2025 15:25:07,GG,63021,3,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/25/2025 15:30:49,FV,63033,,,,,,,1.0,,,Statistics (Diapers + Flow Kits)
10/25/2025 15:35:54,FV,63033,,,,,,,3.0,,,Statistics (Diapers + Flow Kits)
10/26/2025 12:09:57,FV,63135,4,1.0,,,,,2.0,,Yes,NEW ENROLLMENT - Diapers
10/26/2025 12:16:05,FV,63031,4,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/26/2025 13:54:56,FV,63033,5,1.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
10/26/2025 14:04:44,FV,63132,5,1.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
10/26/2025 15:47:06,FV,63074,2,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/26/2025 15:53:26,FV,63132,4,1.0,4,1.0,4,1.0,,,,Statistics (Diapers + Flow Kits)
10/27/2025 8:25:28,PV,63114,5,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/27/2025 8:26:09,FV,63136,5,,5,1.0,5,1.0,,,,Statistics (Diapers + Flow Kits)
10/27/2025 9:27:15,FV,63031,,,,,,,,,No,NEW ENROLLMENT - Diapers
10/27/2025 9:27:58,FV,63031,6,2.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
10/27/2025 9:30:34,LC,63136,6,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/27/2025 10:02:52,LC,63136,4,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/27/2025 10:03:29,LC,63042,4,1.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
10/27/2025 10:05:25,WR,63116,2,1.0,3,1.0,,,1.0,,,Statistics (Diapers + Flow Kits)
10/27/2025 10:17:37,WR,63116,3,1.0,,,,,1.0,,Yes,NEW ENROLLMENT - Diapers
10/27/2025 10:23:47,WR,63123,4,1.0,5,1.0,,,,,,Statistics (Diapers + Flow Kits)
10/27/2025 10:33:35,NB,63133,5,1.0,5,,,,,,Yes,NEW ENROLLMENT - Diapers
10/27/2025 10:35:29,WR,63139,6,1.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
10/27/2025 10:38:25,GG,63021,3,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/27/2025 10:45:34,NB,63121,3,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
10/27/2025 10:46:21,NB,63121,4,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
10/27/2025 10:56:45,WR,63125,6,3.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
10/27/2025 11:13:12,LC,63137,,,,,,,1.0,,,Statistics (Diapers + Flow Kits)
10/27/2025 11:13:28,LC,63137,6,1.0,,,,,1.0,,Yes,NEW ENROLLMENT - Diapers
10/27/2025 11:46:30,FV,63031,6,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
10/27/2025 12:39:02,FV,63033,P,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
10/27/2025 13:44:07,RR,63114,,,,,,,2.0,,,Statistics (Diapers + Flow Kits)
10/27/2025 13:47:38,NB,63133,4,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
10/27/2025 14:07:03,LC,63042,5,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/27/2025 14:07:59,PV,63114,6,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/27/2025 14:38:59,PV,63114,,,,,,,,,No,NEW ENROLLMENT - Diapers
10/27/2025 14:42:03,PV,63114,6,1.0,5,1.0,4,1.0,,,,Statistics (Diapers + Flow Kits)
10/27/2025 14:53:37,LC,63136,6,1.0,6,1.0,,,,,,Statistics (Diapers + Flow Kits)
10/27/2025 15:01:07,LC,63033,4,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
10/27/2025 15:02:16,LC,63033,5,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
10/27/2025 15:07:04,FV,63031,5,1.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
10/27/2025 15:07:36,NB,63121,4,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/27/2025 15:09:51,LC,63136,5,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/27/2025 15:54:54,WR,63125,5,2.0,2,1.0,,,1.0,,,Statistics (Diapers + Flow Kits)
10/27/2025 16:12:30,GG,63021,3,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/27/2025 16:19:49,WR,63129,4T,1.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
10/27/2025 16:42:27,FV,63033,2,1.0,,,,,1.0,,Yes,NEW ENROLLMENT - Diapers
10/27/2025 17:03:01,WR,63125,6,1.0,6,1.0,,,1.0,,,Statistics (Diapers + Flow Kits)
10/27/2025 17:05:05,FV,63136,7,1.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
10/27/2025 17:21:48,LC,63137,,,,,,,1.0,,,Statistics (Diapers + Flow Kits)
10/27/2025 17:46:06,LC,63136,5,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/27/2025 17:47:10,PV,63137,5,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/28/2025 8:06:11,FV,63033,,,,,,,,1.0,,Statistics (Diapers + Flow Kits)
10/28/2025 8:13:47,FV,63042,5,1.0,7,1.0,,,,,,Statistics (Diapers + Flow Kits)
10/28/2025 8:33:11,WR,63052,5,1.0,6,1.0,,,,,,Statistics (Diapers + Flow Kits)
10/28/2025 8:45:09,LC,63113,5,1.0,5,1.0,,,,,,Statistics (Diapers + Flow Kits)
10/28/2025 8:48:28,WR,63109,4,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/28/2025 9:40:31,FV,63136,4T,1.0,4,1.0,,,,,,Statistics (Diapers + Flow Kits)
10/28/2025 9:44:54,PV,63114,4T,1.0,5,1.0,,,,,,Statistics (Diapers + Flow Kits)
10/28/2025 9:58:02,PV,63137,4T,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
10/28/2025 9:59:02,PV,63137,3,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
10/28/2025 10:08:09,WR,63111,5,1.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
10/28/2025 10:08:57,NB,63121,6,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
10/28/2025 10:21:45,PV,63114,3,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/28/2025 10:31:31,LC,63138,,,,,,,,,No,NEW ENROLLMENT - Diapers
10/28/2025 10:52:37,RR,63033,,,,,,,2.0,,,Statistics (Diapers + Flow Kits)
10/28/2025 10:56:18,FV,63031,,,,,,,1.0,,,Statistics (Diapers + Flow Kits)
10/28/2025 11:04:11,PV,63130,,,,,,,1.0,,,Statistics (Diapers + Flow Kits)
10/28/2025 11:16:19,LC,63136,6,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/28/2025 11:44:15,NB,63121,,,,,,,1.0,,,Statistics (Diapers + Flow Kits)
10/28/2025 11:53:42,LC,63136,6,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/28/2025 12:08:22,PV,63043,5,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/28/2025 12:15:16,WR,63123,6,1.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
10/28/2025 12:50:51,WR,63123,3,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/28/2025 12:56:11,PV,63147,4,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/28/2025 12:59:13,LC,63136,2T,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
10/28/2025 13:21:32,WR,63125,4,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/28/2025 13:37:53,LC,63136,3,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/28/2025 13:59:01,NB,63137,,,,,,,1.0,,,Statistics (Diapers + Flow Kits)
10/28/2025 14:39:19,WR,63123,5,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
10/28/2025 14:51:02,PV,63026,6,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/28/2025 14:52:48,LC,63136,6,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/28/2025 14:54:16,PV,63114,3,1.0,,,,,4.0,,,Statistics (Diapers + Flow Kits)
10/28/2025 15:17:30,LC,63120,3,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
10/28/2025 15:18:50,FV,63042,4T,1.0,4,1.0,,,,,Yes,NEW ENROLLMENT - Diapers
10/28/2025 15:19:00,LC,63120,3T,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
10/28/2025 15:21:17,LC,63120,,,,,,,2.0,,,Statistics (Diapers + Flow Kits)
10/28/2025 15:24:25,NB,63043,3,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
10/28/2025 15:24:49,NB,63121,,,,,,,,,,Statistics (Diapers + Flow Kits)
10/28/2025 15:26:08,NB,63043,3,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/28/2025 15:26:25,NB,63043,6,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/28/2025 15:44:04,NB,63044,6,1.0,6,1.0,,,,,,Statistics (Diapers + Flow Kits)
10/28/2025 15:44:50,WR,63123,6,1.0,6,1.0,,2.0,,,,Statistics (Diapers + Flow Kits)
10/28/2025 16:08:07,FV,63042,,,,,,,,,No,NEW ENROLLMENT - Diapers
10/28/2025 16:08:44,FV,63120,6,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/28/2025 16:15:14,FV,63136,3,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/28/2025 16:32:18,LC,63135,,,,,,,2.0,,,Statistics (Diapers + Flow Kits)
10/28/2025 16:56:08,FV,63134,3,1.0,6,1.0,,,,,,Statistics (Diapers + Flow Kits)
10/28/2025 17:16:23,LC,63136,3T,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/28/2025 17:16:39,LC,63136,5,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/28/2025 18:02:37,FV,63121,5,1.0,5,1.0,4,1.0,1.0,,,Statistics (Diapers + Flow Kits)
10/28/2025 18:16:49,NB,63121,,,,,,,2.0,,,Statistics (Diapers + Flow Kits)
10/28/2025 18:53:07,NB,63114,5,1.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
10/29/2025 9:20:03,FV,63042,5,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
10/29/2025 10:12:57,LC,63136,,,,,,,2.0,,,Statistics (Diapers + Flow Kits)
10/29/2025 10:21:56,WR,63118,5,1.0,6,1.0,,,1.0,,Yes,NEW ENROLLMENT - Diapers
10/29/2025 10:26:31,LC,63137,,,,,,,2.0,,,Statistics (Diapers + Flow Kits)
10/29/2025 10:32:33,LC,63136,4,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
10/29/2025 10:44:17,LC,63033,2,1.0,3,1.0,5,1.0,,,,Statistics (Diapers + Flow Kits)
10/29/2025 10:49:44,WR,63123,4,1.0,,,,1.0,,,Yes,NEW ENROLLMENT - Diapers
10/29/2025 10:56:00,WR,63118,,,,,,,,,Yes,NEW ENROLLMENT - Diapers
10/29/2025 11:00:42,LC,63138,5,1.0,,,,,3.0,,,Statistics (Diapers + Flow Kits)
10/29/2025 11:17:39,WR,63125,5,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/29/2025 12:46:08,NB,63121,4,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/29/2025 12:52:10,NB,63033,6,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
10/29/2025 13:09:02,NB,63121,6,1.0,6,1.0,,,,,,Statistics (Diapers + Flow Kits)
10/29/2025 13:14:06,LC,63138,6,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/29/2025 13:18:22,NB,63118,5,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
10/29/2025 13:24:13,LC,63138,,,,,,,,,No,NEW ENROLLMENT - Diapers
10/29/2025 13:25:04,LC,63138,,,,,,,,,No,NEW ENROLLMENT - Diapers
10/29/2025 13:53:05,NB,63146,N,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
10/29/2025 14:31:59,NB,63134,,,,,,,1.0,,,Statistics (Diapers + Flow Kits)
10/29/2025 14:47:34,NB,63121,,,,,,,1.0,,,Statistics (Diapers + Flow Kits)
10/29/2025 15:03:33,LC,63136,,,,,,,1.0,,,Statistics (Diapers + Flow Kits)
10/29/2025 15:10:27,LC,63031,5,1.0,5,1.0,6,1.0,,,,Statistics (Diapers + Flow Kits)
10/29/2025 15:10:49,LC,63136,6,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/29/2025 15:26:50,LC,63033,3,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
10/29/2025 15:29:21,WR,63123,3,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
10/29/2025 16:29:55,PV,63134,6,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/29/2025 16:58:50,FV,63033,,,,,,,1.0,,,Statistics (Diapers + Flow Kits)
10/29/2025 17:00:47,LC,63137,6,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
10/29/2025 17:01:19,LC,63033,,,,,,,1.0,,,Statistics (Diapers + Flow Kits)
10/29/2025 17:24:20,LC,63136,6,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/29/2025 18:04:50,NB,63121,3T,1.0,3T,1.0,,,,,,Statistics (Diapers + Flow Kits)
10/29/2025 18:06:39,NB,63121,,,,,,,,,No,NEW ENROLLMENT - Diapers
10/29/2025 18:07:21,NB,63121,,,,,,,,,No,NEW ENROLLMENT - Diapers
10/30/2025 9:00:09,LC,63135,6,1.0,6,1.0,6,1.0,,,,Statistics (Diapers + Flow Kits)
10/30/2025 9:00:22,LC,63135,2,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/30/2025 9:30:56,FV,63138,6,2.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/30/2025 9:46:15,FV,63136,N,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
10/30/2025 9:59:01,LC,63138,6,1.0,6,1.0,,,,,,Statistics (Diapers + Flow Kits)
10/30/2025 10:01:09,WR,63129,6,1.0,,,,,1.0,,Yes,NEW ENROLLMENT - Diapers
10/30/2025 10:01:46,NB,63121,5,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/30/2025 10:02:39,WR,63123,,,,,,,,,Yes,NEW ENROLLMENT - Diapers
10/30/2025 10:36:05,LC,63136,1,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
10/30/2025 10:40:37,NB,63130,6,1.0,6,1.0,,,,,,Statistics (Diapers + Flow Kits)
10/30/2025 10:58:41,WR,63123,6,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/30/2025 11:03:55,WR,63128,3,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/30/2025 11:13:59,GG,63088,6,1.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
10/30/2025 12:22:40,WR,63147,2,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/30/2025 12:42:53,WR,63129,3,1.0,,,,,,1.0,Yes,NEW ENROLLMENT - Diapers
10/30/2025 12:47:36,PV,63133,2,1.0,,,,,2.0,,Yes,NEW ENROLLMENT - Diapers
10/30/2025 13:06:56,NB,63134,5,1.0,6,1.0,,,,,,Statistics (Diapers + Flow Kits)
10/30/2025 13:46:58,FV,63034,2,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/30/2025 13:59:26,LC,63121,5,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
10/30/2025 14:15:45,PV,63114,,,,,,,2.0,,,Statistics (Diapers + Flow Kits)
10/30/2025 14:17:47,PV,63135,6,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
10/30/2025 15:58:54,WR,63123,4,1.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
10/30/2025 16:24:00,PV,63114,5,1.0,5,1.0,,,4.0,,,Statistics (Diapers + Flow Kits)
10/30/2025 17:09:14,NB,63121,5,1.0,,,,,2.0,,Yes,NEW ENROLLMENT - Diapers
10/30/2025 17:19:46,RR,63134,,,,,,,1.0,,,Statistics (Diapers + Flow Kits)
10/30/2025 17:23:53,GG,63111,4,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/30/2025 17:36:30,LC,63137,3T,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
10/30/2025 17:40:15,WR,63123,3,1.0,7,1.0,,,1.0,,,Statistics (Diapers + Flow Kits)
10/30/2025 18:53:02,GG,63021,,,,,,,3.0,,,Statistics (Diapers + Flow Kits)
10/31/2025 8:46:02,PV,63133,1,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
10/31/2025 8:58:30,NB,63121,,,,,,,2.0,,,Statistics (Diapers + Flow Kits)
10/31/2025 9:15:20,LC,63114,1,1.0,,,,,2.0,,,Statistics (Diapers + Flow Kits)
10/31/2025 9:15:38,LC,63137,,,,,,,1.0,,,Statistics (Diapers + Flow Kits)
10/31/2025 9:16:57,PV,63114,3,1.0,4T,1.0,,,,,,Statistics (Diapers + Flow Kits)
10/31/2025 9:31:41,LC,63133,6,1.0,6,1.0,6,1.0,,,,Statistics (Diapers + Flow Kits)
10/31/2025 9:32:11,LC,63107,6,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/31/2025 9:38:03,WR,63123,6,1.0,,,,1.0,,,,Statistics (Diapers + Flow Kits)
10/31/2025 10:01:48,LC,63137,4,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
10/31/2025 10:38:31,WR,63123,5,1.0,5,1.0,,2.0,,,,Statistics (Diapers + Flow Kits)
10/31/2025 10:41:03,WR,63116,6,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/31/2025 11:01:55,LC,63135,4,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/31/2025 11:14:27,WR,63123,3,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/31/2025 11:17:09,NB,63135,6,1.0,6,1.0,,,,,,Statistics (Diapers + Flow Kits)
10/31/2025 11:31:27,NB,63121,6,1.0,6,1.0,,,,,,Statistics (Diapers + Flow Kits)
10/31/2025 11:34:38,FV,63121,3,1.0,5,1.0,,2.0,2.0,,,Statistics (Diapers + Flow Kits)
10/31/2025 12:05:04,WR,63125,5,1.0,5,1.0,,2.0,1.0,,,Statistics (Diapers + Flow Kits)
10/31/2025 12:35:28,FV,63136,4,1.0,,,,,1.0,,Yes,NEW ENROLLMENT - Diapers
10/31/2025 12:37:02,LC,63136,3,,,,,,,,Yes,NEW ENROLLMENT - Diapers
10/31/2025 12:53:15,LC,63147,4,1.0,4,1.0,5,1.0,,,,Statistics (Diapers + Flow Kits)
10/31/2025 12:53:28,LC,63147,5,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/31/2025 13:02:43,PV,63134,N,1.0,,,,,1.0,,Yes,NEW ENROLLMENT - Diapers
10/31/2025 13:07:06,NB,63135,3T,3.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/31/2025 14:11:36,NB,63121,4,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/31/2025 14:25:28,WR,63123,4,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
10/31/2025 14:26:26,WR,63123,,,,,,,1.0,,,Statistics (Diapers + Flow Kits)
10/31/2025 14:58:28,FV,63033,5,2.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/31/2025 15:02:57,GG,63026,4,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/31/2025 15:34:44,WR,63125,6,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
10/31/2025 15:35:18,GG,63021,,,,,,,2.0,,,Statistics (Diapers + Flow Kits)
10/31/2025 15:47:48,GG,63026,4,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
11/1/2025 8:14:03,FV,63033,3,1.0,6,1.0,,,,,,Statistics (Diapers + Flow Kits)
11/1/2025 8:39:13,WR,63129,6,2.0,,,,,,,,Statistics (Diapers + Flow Kits)
11/1/2025 8:46:53,FV,63042,2,1.0,2,1.0,2,1.0,,,,Statistics (Diapers + Flow Kits)
11/1/2025 9:01:44,WR,63129,6,1.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
11/1/2025 9:29:04,FV,63033,7,1.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
11/1/2025 9:31:16,LC,63137,3T,1.0,6,1.0,,,1.0,,,Statistics (Diapers + Flow Kits)
11/1/2025 9:35:39,FV,63120,6,1.0,,,,,1.0,,Yes,NEW ENROLLMENT - Diapers
11/1/2025 9:43:02,WR,63123,6,1.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
11/1/2025 9:50:36,WR,63125,5,1.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
11/1/2025 9:52:12,NB,63121,6,1.0,4,1.0,,,,,,Statistics (Diapers + Flow Kits)
11/1/2025 9:54:41,FV,63135,6,1.0,6,1.0,,,,,,Statistics (Diapers + Flow Kits)
11/1/2025 10:01:10,RR,63136,,,,,,,3.0,,,Statistics (Diapers + Flow Kits)
11/1/2025 10:21:16,LC,63136,6,1.0,6,,,,,,,Statistics (Diapers + Flow Kits)
11/1/2025 10:39:56,NB,63135,,,,,,,,,No,NEW ENROLLMENT - Diapers
11/1/2025 10:58:07,NB,63133,1,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
11/1/2025 11:16:39,WR,63010,3,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
11/1/2025 11:35:55,LC,63138,N,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
11/1/2025 11:36:17,LC,63033,4,,,,,,,,,Statistics (Diapers + Flow Kits)
11/1/2025 11:40:56,FV,63135,7,2.0,7,,,,2.0,,,Statistics (Diapers + Flow Kits)
11/1/2025 12:12:56,FV,63031,,,,,,,1.0,0.0,,Statistics (Diapers + Flow Kits)
11/1/2025 12:13:34,FV,63031,,,,,,,1.0,0.0,,Statistics (Diapers + Flow Kits)
11/1/2025 12:20:52,WR,63123,6,1.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
