1,2,3,4,5,6,7,8,9,10,11,12,13,14,
1/8/2024 18:51:26,FV,63135,Diapers,6,6,1,,,,,,,,
1/8/2024 18:51:41,FV,63135,Flow Kits,,,,,,,,,,1,
1/8/2024 19:14:55,LC,63033,Diapers,4,4,1,4,4,1,4,4,1,,
1/9/2024 9:03:48,LC,63136,Diapers,4,4,1,,,,,,,,
1/9/2024 9:13:07,WR,63049,Diapers,3,3,1,,,,,,,,
1/9/2024 9:17:52,WR,63123,Diapers,3,3,2,,,,,,,,
1/9/2024 9:41:34,FV,63138,Diapers,6,6,1,6,6,1,,,,,
1/9/2024 9:42:08,FV,63138,Flow Kits,,,,,,,,,,2,
1/9/2024 9:46:54,LC,63136 (test),Diapers,4,4,1,,,,,,,,
1/9/2024 9:56:52,LC,63137,Diapers,4,4,2,,,,,,,,
1/9/2024 10:19:44,NB,63121,Diapers,5,5,1,,,,,,,,
1/9/2024 11:16:19,FV,63042,Diapers,5,5,2,,,,,,,,
1/9/2024 11:17:07,FV,63042,Flow Kits,,,,,,,,,,2,
1/9/2024 11:26:57,LC,63376,Diapers,4,4,1,4,4,1,,,,,
1/9/2024 11:27:35,NB,63136,Diapers,5,5,1,,,,,,,,
1/9/2024 11:27:46,LC,63376,Resuable Flow Kits,,,,,,,,,,,2
1/9/2024 11:33:30,LC,63137,Diapers,4,4,1,,,,,,,,
1/9/2024 11:37:34,WR,63125,Diapers,1,1,1,,,,,,,,
1/9/2024 12:01:19,PV,63133,Resuable Flow Kits,,,,,,,,,,,1
1/9/2024 12:45:29,FV,63042,Diapers,6,6,1,,,,,,,,
1/9/2024 13:01:28,FV,63134,Diapers,3,3,1,6,6,1,,,,,
1/9/2024 13:02:13,LC,63136,Diapers,4,4,1,4,4,1,4,4,1,,
1/9/2024 13:12:56,LC,63112,Diapers,4,4,1,4,4,1,4,4,1,,
1/9/2024 13:15:48,WR,63123,Diapers,4,4,1,,,,,,,,
1/9/2024 13:18:15,WR,63116,Diapers,4,4,1,2,2,1,,,,,
1/9/2024 14:09:47,FV,63033,Diapers,N,N,1,,,,,,,,
1/9/2024 14:15:21,FV,63034,Diapers,2T,2T,1,,,,,,,,
1/9/2024 14:15:48,FV,63034,Flow Kits,,,,,,,,,,3,
1/9/2024 14:17:36,FV,63031,Diapers,6,6,1,,,,,,,,
1/9/2024 14:17:53,FV,63031,Flow Kits,,,,,,,,,,1,
1/9/2024 14:26:14,LC,63134,Diapers,4,4,3,,,,,,,,
1/9/2024 14:31:04,PV,63130,Diapers,4,4,1,4,4,1,,,,,
1/9/2024 14:44:39,LC,63137,Diapers,2,2,1,,,,,,,,
1/9/2024 15:14:35,WR,63010,Diapers,2,2,1,,,,,,,,
1/9/2024 15:20:44,PV,63136,Diapers,4,4,1,4,4,1,,,,,
1/9/2024 15:22:41,GG,63026,Diapers,3,3,1,,,,,,,,
1/9/2024 15:23:57,PV,63146,Diapers,4,4,1,,,,,,,,
1/9/2024 15:26:37,PV,63146,Diapers,4,4,1,4,4,1,3T,3T,1,,
1/9/2024 15:59:39,LC,63137,Diapers,4,4,1,,,,,,,,
1/9/2024 16:11:58,WR,63123,Diapers,5,5,2,,,,,,,,
1/9/2024 16:30:11,LC,63136,Diapers,3,3,1,4,4,1,,,,,
1/9/2024 16:36:07,WR,63123,Diapers,6,6,1,,,,,,,,
1/9/2024 16:37:16,WR,63123,Diapers,3T,3T,1,,,,,,,,
1/9/2024 16:47:08,FV,63034,Diapers,5,5,1,,,,,,,,
1/9/2024 18:08:31,PV,63114,Diapers,N,N,1,,,,,,,,
1/9/2024 18:14:28,WR,63123,Diapers,3,3,1,,,,,,,,
1/9/2024 18:22:16,GG,63021,Flow Kits,,,,,,,,,,1,
1/9/2024 18:26:23,WR,63143,Diapers,3,3,1,,,,,,,,
1/9/2024 18:32:24,LC,63136,Diapers,4,4,1,,,,,,,,
1/9/2024 18:42:17,NB,63135,Diapers,5,5,1,5,5,1,5,5,1,,
1/9/2024 19:16:06,LC,63137,Diapers,4,4,1,4,4,1,,,,,
1/10/2024 9:11:53,LC,63138,Flow Kits,,,,,,,,,,1,
1/10/2024 9:17:41,FV,63043,Diapers,6,6,2,,,,,,,,
1/10/2024 9:25:44,WR,63123,Diapers,4,4,1,,,,,,,,
1/10/2024 9:38:35,WR,63129,Diapers,3,3,1,,,,,,,,
1/10/2024 9:43:18,FV,63031,Diapers,2,2,2,,,,,,,,
1/10/2024 9:50:52,LC,63138,Diapers,5,5,1,,,,,,,,
1/10/2024 9:55:50,FV,63033,Diapers,6,6,2,,,,,,,,
1/10/2024 10:11:58,FV,63036,Diapers,6,6,1,,,,,,,,
1/10/2024 10:12:21,FV,63036,Flow Kits,,,,,,,,,,2,
1/10/2024 10:12:39,FV,63036,Resuable Flow Kits,,,,,,,,,,,4
1/10/2024 10:19:30,NB,63121,Diapers,4,4,1,,,,,,,,
1/10/2024 10:25:53,FV,63135,Diapers,5,5,1,6,6,1,6,6,2,,
1/10/2024 10:27:34,PV,63136,Diapers,2T,2T,1,,,,,,,,
1/10/2024 10:44:09,LC,63136,Diapers,4,4,1,,,,,,,,
1/10/2024 10:57:55,NB,63114,Diapers,1,1,4,,,,,,,,
1/10/2024 10:58:11,NB,63114,Diapers,5,5,1,,,,,,,,
1/10/2024 11:05:33,WR,63116,Diapers,4,4,1,,,,,,,,
1/10/2024 11:23:21,LC,63114,Diapers,4,4,1,,,,,,,,
1/10/2024 11:26:13,LC,63033,Diapers,1,1,1,3,3,1,,,,,
1/10/2024 11:34:25,GG,63088,Diapers,6,6,1,,,,,,,,
1/10/2024 11:47:07,GG,63125,Diapers,3,3,1,,,,,,,,
1/10/2024 11:47:41,GG,63026,Diapers,4,4,1,,,,,,,,
1/10/2024 11:48:22,FV,63033,Diapers,5,5,1,,,,,,,,
1/10/2024 11:48:37,FV,63033,Flow Kits,,,,,,,,,,1,
1/10/2024 11:50:53,WR,63123,Diapers,3,3,1,5,5,1,,,,,
1/10/2024 11:57:07,LC,63136,Diapers,4,4,1,4,4,1,,,,,
1/10/2024 12:08:01,WR,63123,Diapers,5,5,1,5,5,1,,,,,
1/10/2024 12:11:54,FV,63034,Diapers,6,6,1,,,,,,,,
1/10/2024 12:21:30,FV,63114,Diapers,5,5,2,6,6,1,,,,,
1/10/2024 12:43:04,LC,63135,Diapers,2,2,1,2,2,1,,,,,
1/10/2024 13:19:23,PV,63043,Diapers,N,N,1,,,,,,,,
1/10/2024 13:41:24,GG,63114,Diapers,5,5,1,6,6,1,,,,,
1/10/2024 13:43:42,GG,63114,Diapers,4T,4T,1,4T,4T,1,,,,,
1/10/2024 14:02:28,WR,63114,Diapers,4,4,1,5,5,1,4T,4T,1,,
1/10/2024 14:06:26,WR,63114,Diapers,5,5,2,,,,,,,,
1/10/2024 14:21:18,NB,63133,Diapers,3,3,1,3,3,1,,,,,
1/10/2024 14:50:23,PV,63114,Diapers,2,2,1,2T,2T,1,,,,,
1/10/2024 15:30:56,NB,63121,Diapers,N,N,2,,,,,,,,
1/10/2024 15:40:33,LC,63138,Diapers,3,3,3,,,,,,,,
1/10/2024 16:06:20,NB,63137,Diapers,3,3,1,3,3,1,,,,,
1/10/2024 16:15:21,FV,63031,Diapers,2T,2T,1,,,,,,,,
1/10/2024 16:16:23,FV,63031,Diapers,5,5,1,,,,,,,,
1/10/2024 16:59:31,FV,63034,Diapers,5,5,1,,,,,,,,
1/10/2024 17:28:50,NB,63121,Diapers,3,3,1,,,,,,,,
1/10/2024 17:44:53,NB,63115,Diapers,2,2,1,,,,,,,,
1/10/2024 18:05:22,PV,63114,Diapers,3T,3T,1,,,,,,,,
1/10/2024 18:07:58,NB,63121,Diapers,4,4,1,,,,,,,,
1/10/2024 18:08:33,NB,63115,Diapers,3,3,1,,,,,,,,
1/10/2024 18:13:26,GG,63116,Diapers,5,5,1,5,5,1,,,,,
1/10/2024 18:14:05,GG,63116,Flow Kits,,,,,,,,,,1,
1/10/2024 18:35:07,PV,63133,Diapers,2T,2T,1,3T,3T,1,,,,,
1/10/2024 19:25:25,PV,63146,Diapers,2T,2T,1,,,,,,,,
1/11/2024 9:31:37,PV,63114,Diapers,3,3,1,3,3,1,,,,,
1/11/2024 10:31:19,PV,63130,Diapers,3,3,1,,,,,,,,
1/11/2024 10:42:13,FV,63033,Diapers,6,6,1,,,,,,,,
1/11/2024 10:56:39,WR,63125,Diapers,6,6,1,2,2,1,4,4,1,,
1/11/2024 10:58:14,FV,63135,Diapers,5,5,1,5,5,1,5,5,1,,
1/11/2024 10:59:55,LC,63136,Diapers,4,4,1,4,4,1,4,4,1,,
1/11/2024 11:16:50,GG,63055,Flow Kits,,,,,,,,,,2,
1/11/2024 11:17:24,GG,63055,Diapers,6,6,1,6,6,1,,,,,
1/11/2024 11:23:00,WR,63128,Diapers,2,2,1,3,3,1,,,,,
1/11/2024 11:29:51,PV,63130,Diapers,3,3,1,3,3,1,,,,,
1/11/2024 11:31:17,PV,63130,Diapers,3,3,1,3,3,1,,,,,
1/11/2024 14:58:11,GG,63134,Diapers,5,5,1,N,N,1,,,,,
1/11/2024 12:00:30,WR,63123,Diapers,5,5,2,,,,,,,,
1/11/2024 12:17:17,FV,63031,Diapers,5,5,1,,,,,,,,
1/11/2024 13:27:52,WR,63125,Diapers,3T,3T,1,,,,,,,,
1/11/2024 14:36:20,LC,63135,Diapers,4,4,1,,,,,,,,
1/11/2024 14:41:41,WR,63125,Diapers,4,4,1,5,5,1,,,,,
1/11/2024 14:58:55,GG,63011,Diapers,5,5,1,5,5,1,,,,,
1/11/2024 15:04:19,FV,63042,Flow Kits,,,,,,,,,,3,
1/11/2024 15:21:42,LC,63137,Diapers,4,4,1,,,,,,,,
1/11/2024 15:26:36,WR,63026,Diapers,4,4,1,,,,,,,,
1/11/2024 15:58:12,LC,63147,Diapers,4,4,1,,,,,,,,
1/11/2024 16:44:20,WR,63042,Diapers,4,4,1,,,,,,,,
1/11/2024 16:52:21,LC,63136,Diapers,4,4,1,,,,,,,,
1/11/2024 17:24:35,WR,63123,Diapers,5,5,1,,,,,,,,
1/11/2024 17:41:39,LC,63120,Diapers,3,3,1,,,,,,,,
1/11/2024 18:09:55,FV,63133,Diapers,4,4,1,5,5,,6,6,1,,
1/11/2024 19:02:44,WR,63112,Diapers,2T,2T,1,5,5,1,5,5,1,,
1/11/2024 19:10:52,WR,63125,Diapers,4,4,1,,,,,,,,
1/11/2024 19:32:58,WR,63125,Diapers,2,2,1,5,5,1,3,3,1,,
1/12/2024 9:07:26,LC,63136,Diapers,4,4,1,4,4,1,,,,,
1/12/2024 10:07:04,GG,63021,Diapers,2,2,1,,,,,,,,
1/12/2024 10:08:23,FV,63134,Diapers,3,3,1,,,,,,,,
1/12/2024 10:17:08,FV,63132,Diapers,3,3,1,5,5,1,,,,,
1/12/2024 10:18:04,FV,63132,Flow Kits,,,,,,,,,,3,
1/12/2024 10:20:27,PV,63114,Diapers,2T,2T,1,3T,3T,1,,,,,
1/12/2024 10:38:20,FV,63033,Diapers,3,3,4,5,5,4,,,,,
1/12/2024 10:47:17,FV,63031,Diapers,3,3,1,5,5,1,,,,,
1/12/2024 10:48:55,FV,63131,Diapers,5,5,1,,,,,,,,
1/12/2024 11:49:39,WR,63123,Diapers,5,5,1,5,5,1,,,,,
1/12/2024 11:58:58,WR,63123,Diapers,5,5,1,,,,,,,,
1/12/2024 12:06:53,PV,63074,Diapers,2T,2T,1,,,,,,,,
1/12/2024 12:07:20,PV,63146,Diapers,3,3,1,,,,,,,,
1/12/2024 12:34:27,WR,63129,Diapers,5,5,1,2,2,1,,,,,
1/12/2024 12:41:15,LC,63135,Diapers,3,3,1,,,,,,,,
1/12/2024 12:46:12,PV,63031,Diapers,3,3,1,3,3,1,,,,,
1/12/2024 13:32:19,LC,63136,Diapers,4,4,1,N,N,1,,,,,
1/12/2024 13:38:49,LC,63033,Diapers,3,3,1,3,3,1,3,3,1,,
1/12/2024 14:04:39,FV,63031,Diapers,5,5,1,,,,,,,,
1/12/2024 14:34:10,LC,63042,Diapers,3,3,1,,,,,,,,
1/12/2024 14:35:58,WR,63125,Diapers,4,4,1,5,5,1,,,,,
1/12/2024 14:38:23,LC,63136,Diapers,2,2,1,2,2,1,,,,,
1/12/2024 14:47:04,WR,63123,Diapers,5,5,1,,,,,,,,
1/12/2024 14:49:46,GG,63021,Diapers,4,4,1,4,4,1,,,,,
1/12/2024 15:02:52,WR,63123,Diapers,5,5,1,,,,,,,,
1/12/2024 15:11:33,FV,63033,Flow Kits,,,,,,,,,,2,
1/12/2024 15:12:34,LC,63136,Diapers,4,4,1,,,,,,,,
1/12/2024 15:13:17,LC,63136,Diapers,4,4,1,4,4,1,,,,,
1/12/2024 15:39:53,WR,63126,Diapers,5,5,2,,,,,,,,
1/12/2024 15:59:46,FV,63134,Diapers,6,6,1,,,,,,,,
1/12/2024 16:25:15,WR,63123,Diapers,4,4,1,,,,,,,,
1/12/2024 16:32:07,FV,63031,Diapers,6,6,1,,,,,,,,
1/12/2024 16:36:24,GG,63050,Flow Kits,,,,,,,,,,1,
1/12/2024 16:37:13,GG,63050,Diapers,3,3,1,,,,,,,,
1/12/2024 16:37:55,LC,63137,Diapers,3,3,1,3,3,1,,,,,
1/12/2024 16:38:48,LC,63137,Resuable Flow Kits,,,,,,,,,,,4
1/13/2024 10:23:10,GG,63021,Diapers,1,1,1,5,5,1,,,,,
1/13/2024 10:35:22,WR,63125,Diapers,4,4,1,1,1,1,,,,,
1/13/2024 10:42:09,WR,63116,Diapers,5,5,1,5,5,1,,,,,
1/13/2024 10:42:28,WR,63123,Diapers,2,2,1,,,,,,,,
1/13/2024 10:42:59,WR,63128,Diapers,4,4,1,,,,,,,,
1/13/2024 10:48:34,FV,63044,Diapers,5,5,1,5,5,1,6,6,1,,
1/13/2024 11:17:30,WR,63123,Diapers,3T,3T,1,,,,,,,,
1/13/2024 11:52:26,LC,63136,Diapers,3,3,1,,,,,,,,
1/13/2024 12:04:45,PV,63114,Diapers,2T,2T,1,,,,,,,,
1/13/2024 12:36:49,WR,63139,Diapers,4,4,1,5,5,1,,,,,
1/13/2024 13:37:28,FV,63141,Diapers,6,6,1,,,,,,,,
1/13/2024 14:07:26,FV,63031,Diapers,5,5,2,6,6,1,,,,,
1/13/2024 15:06:28,LC,63031,Diapers,3,3,1,,,,,,,,
1/13/2024 15:33:43,GG,63123,Diapers,4,4,1,,,,,,,,
1/13/2024 15:37:48,FV,63114,Diapers,3,3,1,,,,,,,,
1/13/2024 15:38:09,FV,63114,Flow Kits,,,,,,,,,,1,
1/13/2024 15:59:42,GG,63146,Diapers,3,3,1,,,,,,,,
1/13/2024 16:20:36,PV,63130,Diapers,2,2,1,,,,,,,,
1/14/2024 13:07:59,LC,63137,Diapers,4,4,2,,,,,,,,
1/16/2024 10:08:16,FV,63134,Diapers,6,6,2,,,,,,,,
1/16/2024 10:08:28,FV,63134,Resuable Flow Kits,,,,,,,,,,,2
1/16/2024 10:49:58,FV,63134,Diapers,1,1,1,,,,,,,,
1/16/2024 11:29:13,WR,63119,Diapers,3T,3T,1,3T,3T,1,,,,,
1/16/2024 12:56:46,FV,63042,Diapers,1,1,1,,,,,,,,
1/16/2024 14:57:11,NB,63108,Diapers,4,4,1,4,4,1,,,,,
1/16/2024 16:55:52,WR,63110,Diapers,5,5,1,,,,,,,,
1/16/2024 17:19:55,LC,63138,Diapers,4,4,1,4,4,1,4,4,1,,
1/16/2024 17:36:41,WR,63128,Diapers,5,5,1,,,,,,,,
1/16/2024 17:55:23,FV,63033,Diapers,3,3,1,5,5,1,6,6,1,,
1/16/2024 17:55:49,FV,63033,Diapers,6,6,1,,,,,,,,
1/16/2024 17:56:24,PV,63114,Resuable Flow Kits,,,,,,,,,,,1
1/16/2024 18:32:13,NB,63136,Diapers,3,3,1,,,,,,,,
1/17/2024 9:29:46,FV,63031,Diapers,3,3,1,,,,,,,,
1/17/2024 9:41:58,FV,63033,Diapers,3,3,1,,,,,,,,
1/17/2024 10:10:05,WR,63135,Diapers,3T,3T,1,,,,,,,,
1/17/2024 11:31:55,LC,63136,Flow Kits,,,,,,,,,,1,
1/17/2024 12:26:30,PV,63114,Diapers,4,4,1,4,4,1,,,,,
1/17/2024 14:02:47,WR,63123,Flow Kits,,,,,,,,,,1,
1/17/2024 14:11:06,FV,63034,Diapers,5,5,1,N,N,1,5,5,1,,
1/17/2024 14:20:43,FV,63031,Diapers,3,3,1,,,,,,,,
1/17/2024 14:24:47,FV,63136,Diapers,6,6,1,6,6,1,,,,,
1/17/2024 15:00:47,LC,63138,Diapers,2,2,1,,,,,,,,
1/17/2024 15:21:47,GG,63011,Flow Kits,,,,,,,,,,2,
1/17/2024 15:32:20,FV,63134,Diapers,1,1,2,,,,,,,,
1/17/2024 15:39:44,LC,63136,Diapers,3,3,1,4,4,1,4,4,1,,
1/17/2024 15:40:03,LC,63136,Diapers,4,4,1,,,,,,,,
1/17/2024 15:41:53,FV,63031,Diapers,3,3,1,6,6,1,,,,,
1/17/2024 15:53:49,LC,63137,Diapers,4,4,1,4,4,,,,,,
1/17/2024 16:07:23,WR,63123,Diapers,6,6,1,5,5,1,,,,,
1/17/2024 16:08:41,WR,63123,Flow Kits,,,,,,,,,,1,
1/17/2024 16:34:00,LC,63106,Diapers,4,4,1,,,,,,,,
1/17/2024 17:17:16,LC,63137,Diapers,3,3,1,,,,,,,,
1/17/2024 18:23:10,GG,63146,Diapers,6,6,1,,,,,,,,
1/17/2024 18:23:25,GG,63146,Flow Kits,,,,,,,,,,1,
1/17/2024 19:21:34,LC,63136,Diapers,4,4,1,,,,,,,,
1/18/2024 9:53:05,PV,63031,Diapers,5,5,1,,,,,,,,
1/18/2024 10:16:48,WR,63123,Diapers,6,6,1,6,6,1,,,,,
1/18/2024 10:24:42,LC,63136,Diapers,4,4,1,,,,,,,,
1/18/2024 10:25:21,LC,63136,Resuable Flow Kits,,,,,,,,,,,2
1/18/2024 11:04:45,FV,63031,Diapers,5,5,1,5,5,1,,,,,
1/18/2024 12:09:14,LC,63138,Diapers,1,1,1,,,,,,,,
1/18/2024 13:16:04,FV,63137,Diapers,6,6,1,,,,,,,,
1/18/2024 13:17:07,PV,63114,Diapers,3,3,1,,,,,,,,
1/18/2024 13:53:27,WR,63123,Diapers,6,6,1,6,6,1,,,,,
1/18/2024 14:21:45,PV,63137,Diapers,3T,3T,1,2T,2T,1,,,,,
1/18/2024 14:29:03,LC,63147,Diapers,4,4,1,4,4,1,,,,,
1/18/2024 15:25:36,WR,63129,Diapers,5,5,1,4,4,1,4,4,1,,
1/18/2024 15:29:22,LC,63033,Diapers,4,4,1,,,,,,,,
1/18/2024 15:33:28,FV,63135,Flow Kits,,,,,,,,,,1,
1/18/2024 15:52:40,FV,63021,Diapers,6,6,1,6,6,1,,,,,
1/18/2024 16:02:57,WR,63123,Diapers,3,3,1,,,,,,,,
1/18/2024 16:03:21,PV,63114,Diapers,4,4,1,,,,,,,,
1/18/2024 16:03:39,PV,63114,Flow Kits,,,,,,,,,,1,
1/18/2024 16:04:05,PV,63114,Resuable Flow Kits,,,,,,,,,,,1
1/18/2024 16:06:23,WR,62298,Diapers,6,6,2,,,,,,,,
1/18/2024 16:14:53,LC,63136,Diapers,4,4,1,,,,,,,,
1/18/2024 16:25:01,WR,63010,Diapers,6,6,2,,,,,,,,
1/18/2024 16:25:51,WR,63010,Flow Kits,,,,,,,,,,1,
1/18/2024 16:39:55,PV,63146,Diapers,6,6,1,,,,,,,,
1/18/2024 16:40:29,PV,63146,Flow Kits,,,,,,,,,,1,
1/18/2024 16:42:15,PV,63044,Diapers,4,4,1,4,4,1,,,,,
1/18/2024 16:47:39,PV,63114,Diapers,4,4,1,5,5,1,,,,,
1/18/2024 16:48:00,PV,63044,Diapers,4,4,1,4,4,1,,,,,
1/18/2024 16:51:21,PV,63114,Diapers,5,5,1,,,,,,,,
1/18/2024 16:53:48,PV,63114,Diapers,5,5,1,,,,,,,,
1/18/2024 17:02:13,FV,63031,Diapers,5,5,1,,,,,,,,
1/18/2024 17:50:06,LC,63121,Diapers,3,3,2,,,,,,,,
1/18/2024 17:53:15,WR,63123,Diapers,6,6,1,6,6,1,6,6,1,,
1/18/2024 17:56:13,LC,63137,Diapers,3,3,1,,,,,,,,
1/18/2024 17:56:51,LC,63137,Resuable Flow Kits,,,,,,,,,,,1
1/18/2024 18:07:00,PV,63043,Diapers,5,5,1,1,1,1,,,,,
1/18/2024 18:32:37,WR,63123,Diapers,4,4,1,6,6,1,,,,,
1/18/2024 18:32:56,WR,63123,Flow Kits,,,,,,,,,,1,
1/18/2024 19:16:42,FV,63134,Diapers,5,5,1,6,6,1,,,,,
1/18/2024 19:58:59,LC,63136,Diapers,4,4,1,,,,,,,,
1/19/2024 11:06:30,GG,63137,Diapers,5,5,1,,,,,,,,
1/19/2024 11:12:03,LC,63126,Resuable Flow Kits,,,,,,,,,,,1
1/19/2024 11:19:37,LC,63136,Diapers,4,4,1,4,4,1,4,4,1,,
1/19/2024 12:03:24,FV,63033,Diapers,5,5,1,6,6,1,6,6,1,,
1/19/2024 12:05:16,PV,63114,Diapers,6,6,1,,,,,,,,
1/19/2024 12:13:51,FV,63136,Diapers,3,3,1,5,5,1,,,,,
1/19/2024 12:27:32,WR,63123,Flow Kits,,,,,,,,,,4,
1/19/2024 12:27:46,WR,63123,Flow Kits,,,,,,,,,,1,
1/19/2024 12:46:02,FV,63121,Diapers,5,5,1,5,5,1,,,,,
1/19/2024 12:56:53,PV,63132,Diapers,5,5,1,5,5,1,6,6,1,,
1/19/2024 12:57:43,PV,63132,Diapers,6,6,1,4,4,1,4T,4T,1,,
1/19/2024 12:58:28,PV,63132,Diapers,4T,4T,1,,,,,,,,
1/19/2024 13:40:25,GG,63088,Diapers,3,3,1,,,,,,,,
1/19/2024 13:52:02,NB,63114,Diapers,2,2,1,,,,,,,,
1/19/2024 14:31:43,FV,63031,Diapers,3,3,1,5,5,1,,,,,
1/19/2024 15:16:16,WR,63139,Diapers,6,6,1,,,,,,,,
1/19/2024 15:55:17,WR,63088,Diapers,1,1,1,,,,,,,,
1/19/2024 16:23:31,LC,63137,Diapers,4,4,1,4,4,,,,,,
1/19/2024 16:24:12,FV,63031,Diapers,6,6,1,,,,,,,,
1/19/2024 16:37:30,GG,63021,Diapers,6,6,1,6,6,1,6,6,1,,
1/19/2024 16:45:21,WR,63125,Diapers,6,6,2,,,,,,,,
1/19/2024 16:49:51,WR,63123,Diapers,6,6,2,,,,,,,,
1/20/2024 9:15:39,WR,63123,Diapers,3,3,1,,,,,,,,
1/20/2024 10:11:35,WR,63126,Diapers,3,3,1,4,4,1,5,5,2,,
1/20/2024 13:36:05,GG,63021,Diapers,4,4,1,,,,,,,,
1/20/2024 13:43:12,LC,63121,Diapers,3,3,1,,,,,,,,
1/20/2024 13:59:37,PV,63114,Diapers,5,5,1,,,,,,,,
1/20/2024 14:03:39,FV,63031,Diapers,6,6,1,,,,,,,,
1/20/2024 14:17:23,FV,63042,Diapers,6,6,1,6,6,1,,,,,
1/20/2024 14:17:57,FV,63042,Flow Kits,,,,,,,,,,1,
1/20/2024 15:00:54,WR,63123,Diapers,4,4,2,3,3,1,,,,,
1/20/2024 15:03:45,WR,63123,Diapers,4,4,1,,,,,,,,
1/20/2024 15:04:43,WR,63123,Diapers,1,1,1,3,3,1,,,,,
1/20/2024 15:05:47,PV,63114,Diapers,5,5,1,,,,,,,,
1/20/2024 16:47:31,PV,63121,Diapers,6,6,1,,,,,,,,
1/21/2024 15:32:31,FV,63031,Diapers,3,3,1,3,3,1,6,6,1,,
1/23/2024 9:25:25,LC,63136,Diapers,4,4,2,,,,,,,,
1/23/2024 9:48:28,WR,63123,Diapers,4T,4T,1,,,,,,,,
1/23/2024 9:50:44,NB,63031,Diapers,3,3,1,,,,,,,,
1/23/2024 9:59:49,FV,63114,Diapers,6,6,1,6,6,1,,,,,
1/23/2024 10:14:57,LC,63118,Diapers,4,4,1,,,,,,,,
1/23/2024 10:22:30,FV,63138,Diapers,1,1,1,,,,,,,,
1/23/2024 10:31:53,LC,63114,Diapers,4,4,1,4,4,1,4,4,1,,
1/23/2024 10:34:58,FV,63135,Diapers,5,5,1,,,,,,,,
1/23/2024 10:41:39,GG,63021,Diapers,5,5,1,5,5,1,,,,,
1/23/2024 11:38:38,GG,63029,Diapers,5,5,1,,,,,,,,
1/23/2024 11:49:11,FV,63137,Diapers,5,5,1,,,,,,,,
1/23/2024 13:03:44,FV,63031,Diapers,5,5,1,5,5,1,,,,,
1/23/2024 13:15:05,LC,63118,Diapers,1,1,1,1,1,1,,,,,
1/23/2024 13:32:13,LC,63135,Diapers,4,4,1,,,,,,,,
1/23/2024 13:36:05,LC,63137,Diapers,2,2,1,,,,,,,,
1/23/2024 13:49:30,FV,63034,Diapers,5,5,1,N,N,1,,,,,
1/23/2024 14:07:02,GG,63122,Diapers,1,1,1,,,,,,,,
1/23/2024 14:19:23,PV,63114,Diapers,6,6,1,,,,,,,,
1/23/2024 14:44:27,GG,63026,Diapers,3,3,1,,,,,,,,
1/23/2024 15:30:01,GG,63088,Diapers,4,4,1,,,,,,,,
1/23/2024 15:34:54,PV,63133,Flow Kits,,,,,,,,,,3,
1/23/2024 15:38:13,PV,63074,Diapers,6,6,1,5,5,1,,,,,
1/23/2024 15:41:29,LC,63136,Diapers,4,4,1,,,,,,,,
1/23/2024 15:43:19,LC,63136,Diapers,4,4,1,4,4,1,4,4,1,,
1/23/2024 15:50:42,WR,63128,Diapers,5,5,1,,,,,,,,
1/23/2024 15:57:29,FV,63031,Diapers,6,6,1,6,6,1,,,,,
1/23/2024 16:15:43,PV,63114,Diapers,5,5,1,6,6,1,,,,,
1/23/2024 16:16:50,PV,63114,Diapers,6,6,1,,,,,,,,
1/23/2024 16:39:33,WR,63123,Diapers,5,5,1,6,6,1,,,,,
1/23/2024 16:46:17,WR,63125,Diapers,5,5,1,,,,,,,,
1/23/2024 17:57:23,LC,63136,Diapers,4,4,1,,,,,,,,
1/23/2024 18:28:55,PV,63140,Diapers,6,6,1,,,,,,,,
1/23/2024 18:38:09,WR,63116,Diapers,1,1,1,,,,,,,,
1/23/2024 18:52:10,WR,63101,Diapers,5,5,1,,,,,,,,
1/23/2024 19:01:31,PV,63074,Diapers,5,5,1,,,,,,,,
1/23/2024 19:54:54,PV,63074,Diapers,6,6,1,6,6,,,,,,
1/24/2024 9:40:52,PV,63130,Diapers,4,4,1,6,6,1,,,,,
1/24/2024 10:27:37,WR,63143,Diapers,5,5,1,4,4,1,,,,,
1/24/2024 10:27:50,WR,63141,Flow Kits,,,,,,,,,,1,
1/24/2024 10:28:59,LC,63138,Diapers,2,2,1,2,2,1,2,2,1,,
1/24/2024 11:06:39,FV,63135,Diapers,6,6,1,6,6,1,,,,,
1/24/2024 11:07:09,FV,63136,Diapers,6,6,1,6,6,1,,,,,
1/24/2024 11:23:55,FV,63031,Diapers,5,5,1,5,5,1,,,,,
1/24/2024 11:24:47,FV,63033,Diapers,6,6,1,,,,,,,,
1/24/2024 11:50:46,LC,63137,Diapers,3,3,1,6,6,1,,,,,
1/24/2024 12:09:30,LC,63138,Diapers,3,3,1,3,3,1,6,6,1,,
1/24/2024 12:10:17,LC,63044,Diapers,6,6,1,,,,,,,,
1/24/2024 12:32:22,FV,63136,Diapers,5,5,1,,,,,,,,
1/24/2024 12:43:37,FV,63021,Diapers,5,5,1,,,,,,,,
1/24/2024 12:48:12,PV,63133,Diapers,1,1,1,1,1,1,1,1,3,,
1/24/2024 12:58:17,GG,63021,Diapers,4,4,1,,,,,,,,
1/24/2024 13:14:10,WR,63123,Diapers,3,3,1,,,,,,,,
